Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24
2025/1/17,8:55:07,-2743923.336,4701321.752,3312902.994,5,13,7.1027,14.7371,6.9453,-5.959,9.4681,-5.371,0,0,-0.15768,0.12099,0.1184,0.21638,0.63952,0.29434,-0.17911,0.40578,-0.16405
2025/1/17,8:55:09,-2743932.838,4701330.793,3312909.457,5,13,7.1042,14.743,6.9461,-5.9648,9.4712,-5.373,0,0,0.0664,-0.12509,-0.04165,0.21642,0.63975,0.29431,-0.17927,0.40584,-0.1641
2025/1/17,8:55:14,-2743910.609,4701318.302,3312898.669,5,12,8.8618,15.413,7.5827,-7.6997,10.166,-6.7075,0,0,0.05319,0.18955,0.06313,0.2809,0.66176,0.31209,-0.24935,0.42686,-0.21348
2025/1/17,8:55:16,-2743911.039,4701319.707,3312898.982,5,12,8.8637,15.4199,7.5836,-7.7062,10.1696,-6.7095,0,0,0.05566,-0.17711,-0.07852,0.28095,0.66203,0.31206,-0.24953,0.42694,-0.21352
2025/1/17,8:55:17,-2743910.93,4701321.609,3312899.834,5,12,8.8646,15.4234,7.584,-7.7094,10.1714,-6.7105,0,0,0.05048,0.03183,0.0175,0.28098,0.66216,0.31205,-0.24962,0.42698,-0.21354
2025/1/17,8:55:18,-2743909.601,4701320.232,3312899.125,5,12,8.8656,15.4269,7.5844,-7.7126,10.1732,-6.7115,0,0,-0.0936,0.07821,0.06416,0.281,0.66229,0.31204,-0.24971,0.42702,-0.21356
2025/1/17,8:55:19,-2743910.03,4701320.697,3312899.326,5,12,8.8665,15.4303,7.5849,-7.7158,10.1749,-6.7125,0,0,-0.11603,0.04191,0.05639,0.28102,0.66243,0.31203,-0.24981,0.42707,-0.21358
2025/1/17,8:55:20,-2743909.627,4701322.256,3312899.811,5,12,8.8675,15.4338,7.5853,-7.719,10.1767,-6.7135,0,0,0.03033,-0.04792,-0.06983,0.28105,0.66256,0.31202,-0.2499,0.42711,-0.2136
2025/1/17,8:55:21,-2743908.429,4701323.405,3312899.869,5,12,8.8684,15.4373,7.5858,-7.7222,10.1785,-6.7144,0,0,0.02636,0.16316,0.08496,0.28107,0.66269,0.31201,-0.24999,0.42715,-0.21362
2025/1/17,8:55:22,-2743909.829,4701390.706,3312925.543,5,12,8.8547,11.4569,5.8506,-6.7091,7.23,-6.2907,0,0,0.40086,-0.32948,-0.19846,0.29633,0.37262,0.21254,-0.24803,0.23507,-0.22155
2025/1/17,8:55:23,-2743907.697,4701321.205,3312899.219,5,12,8.8703,15.4442,7.5866,-7.7287,10.1821,-6.7164,0,0,0.07381,-0.0565,-0.05679,0.28112,0.66296,0.31198,-0.25017,0.42723,-0.21366
2025/1/17,8:55:24,-2743907.806,4701321.781,3312899.22,5,12,8.8713,15.4477,7.5871,-7.7319,10.1839,-6.7174,0,0,0.00335,-0.08632,-0.02015,0.28114,0.66309,0.31197,-0.25027,0.42727,-0.21368
2025/1/17,8:55:25,-2743907.471,4701321.318,3312899.367,5,12,8.8722,15.4512,7.5875,-7.7351,10.1857,-6.7184,0,0,0.15672,-0.2225,-0.09654,0.28117,0.66323,0.31196,-0.25036,0.42731,-0.2137
2025/1/17,8:55:26,-2743906.849,4701321.146,3312898.987,5,12,8.8732,15.4547,7.588,-7.7383,10.1875,-6.7194,0,0,0.09339,-0.18035,-0.11556,0.28119,0.66336,0.31195,-0.25045,0.42735,-0.21372
2025/1/17,8:55:27,-2743907.012,4701321.905,3312898.989,5,12,8.8741,15.4582,7.5884,-7.7415,10.1892,-6.7203,0,0,0.03717,0.05728,0.0275,0.28121,0.66349,0.31194,-0.25054,0.42739,-0.21375
2025/1/17,8:55:28,-2743906.559,4701323.055,3312899.385,5,12,8.8751,15.4617,7.5888,-7.7447,10.191,-6.7213,0,0,-0.01663,0.2204,0.06086,0.28124,0.66363,0.31193,-0.25063,0.42743,-0.21377
2025/1/17,8:55:29,-2743906.478,4701323.923,3312899.86,5,12,8.876,15.4652,7.5893,-7.7479,10.1928,-6.7223,0,0,-0.15516,-0.06347,0.04236,0.28126,0.66376,0.31191,-0.25073,0.42747,-0.21379
2025/1/17,8:55:30,-2743906.008,4701324.803,3312899.91,5,12,8.877,15.4686,7.5897,-7.7512,10.1946,-6.7233,0,0,-0.12196,-0.37158,-0.0853,0.28129,0.66389,0.3119,-0.25082,0.42752,-0.21381
2025/1/17,8:55:31,-2743927.385,4701340.76,3312911.639,5,13,7.1208,14.8076,6.9551,-6.0287,9.5044,-5.3945,0,0,0.14337,-0.22105,-0.13717,0.21689,0.64232,0.29408,-0.18107,0.40658,-0.16466
2025/1/17,8:55:32,-2743929.182,4701343.806,3312913.233,5,13,7.1215,14.8105,6.9555,-6.0316,9.5059,-5.3955,0,0,0.07286,0.22375,0.05472,0.21691,0.64243,0.29407,-0.18115,0.40662,-0.16468
2025/1/17,8:55:33,-2743931.422,4701347.868,3312915.226,5,13,7.1223,14.8135,6.9559,-6.0345,9.5074,-5.3965,0,0,-0.08108,-0.05034,0.05816,0.21693,0.64255,0.29406,-0.18123,0.40665,-0.16471
2025/1/17,8:55:34,-2743931.738,4701345.945,3312914.545,5,13,7.123,14.8164,6.9563,-6.0374,9.5089,-5.3975,0,0,-0.16806,0.12619,0.07432,0.21695,0.64267,0.29405,-0.18131,0.40669,-0.16473
2025/1/17,8:55:35,-2743932.534,4701344.724,3312914.398,5,13,7.1238,14.8194,6.9567,-6.0403,9.5104,-5.3984,0,0,0.00325,-0.2266,-0.12636,0.21697,0.64279,0.29404,-0.18139,0.40672,-0.16476
2025/1/17,8:55:41,-2743932.947,4701338.542,3312912.09,5,13,7.1283,14.8371,6.9591,-6.0576,9.5194,-5.4043,0,0,0.11989,0.10518,-0.02139,0.2171,0.64349,0.29398,-0.18188,0.40692,-0.16491
2025/1/17,8:55:42,-2743932.77,4701340.017,3312912.992,5,13,7.129,14.8401,6.9595,-6.0605,9.521,-5.4052,0,0,-0.03005,-0.06535,-0.04085,0.21712,0.64361,0.29397,-0.18197,0.40696,-0.16493
2025/1/17,8:55:43,-2743932.52,4701335.033,3312911.254,5,13,7.1298,14.843,6.9599,-6.0634,9.5225,-5.4062,0,0,-0.00328,0.05672,0.05077,0.21714,0.64373,0.29396,-0.18205,0.40699,-0.16496
2025/1/17,8:55:44,-2743932.432,4701331.07,3312909.44,5,13,7.1305,14.846,6.9603,-6.0663,9.524,-5.4072,0,0,-0.05989,-0.2091,-0.05279,0.21717,0.64384,0.29395,-0.18213,0.40702,-0.16498
2025/1/17,8:55:45,-2743931.68,4701329.33,3312908.995,5,13,7.1313,14.849,6.9607,-6.0692,9.5255,-5.4082,0,0,0.00552,0.11142,0.04838,0.21719,0.64396,0.29394,-0.18221,0.40706,-0.16501
2025/1/17,8:55:46,-2743931.406,4701325.348,3312907.143,5,13,7.132,14.8519,6.9611,-6.0721,9.527,-5.4091,0,0,-0.06505,-0.24858,-0.07264,0.21721,0.64408,0.29393,-0.18229,0.40709,-0.16503
2025/1/17,8:55:47,-2743930.661,4701324.045,3312906.626,5,13,7.1328,14.8549,6.9615,-6.0749,9.5285,-5.4101,0,0,-0.00612,0.12484,0.0621,0.21723,0.6442,0.29392,-0.18237,0.40713,-0.16506
2025/1/17,8:55:55,-2743926.018,4701329.168,3312907.605,5,12,7.2932,20.1825,8.6271,-7.5856,12.6668,-6.0789,0,0,0.04737,-0.21684,-0.09016,0.22304,0.70982,0.30708,-0.1369,0.43862,-0.15121
2025/1/17,8:55:56,-2743919.744,4701330.793,3312906.098,5,12,7.2943,20.1894,8.6284,-7.59,12.6703,-6.0806,0,0,-0.04091,-0.10329,-0.07077,0.22306,0.70996,0.30707,-0.13699,0.43866,-0.15123
2025/1/17,8:55:57,-2743912.784,4701329.366,3312903.393,5,12,7.2953,20.1963,8.6298,-7.5944,12.6738,-6.0823,0,0,-0.27525,0.09689,0.09143,0.22308,0.71011,0.30706,-0.13708,0.4387,-0.15126
2025/1/17,8:55:58,-2743906.572,4701328.717,3312901.424,5,12,7.2964,20.2032,8.6312,-7.5988,12.6773,-6.0841,0,0,0.01596,0.0387,0.00573,0.2231,0.71025,0.30705,-0.13717,0.43874,-0.15129
2025/1/17,8:55:59,-2743903.1,4701329.187,3312900.837,5,12,7.2974,20.2101,8.6325,-7.6031,12.6808,-6.0858,0,0,-0.15348,-0.13507,0.00251,0.22312,0.7104,0.30704,-0.13727,0.43878,-0.15131
2025/1/17,8:56:00,-2743901.764,4701327.479,3312899.757,5,12,7.2985,20.217,8.6339,-7.6075,12.6843,-6.0875,0,0,-0.15533,0.29897,0.1716,0.22315,0.71054,0.30703,-0.13736,0.43882,-0.15134
2025/1/17,8:56:01,-2743895.078,4701330.191,3312898.66,5,12,7.2995,20.2239,8.6353,-7.6119,12.6878,-6.0892,0,0,-0.21339,0.01492,0.04252,0.22317,0.71069,0.30702,-0.13745,0.43887,-0.15137
2025/1/17,8:56:02,-2743906.979,4701327.877,3312901.123,5,11,8.9124,20.2309,8.7518,-7.6049,12.6894,-6.6583,0,0,-0.04138,0.18365,0.1066,0.30015,0.71698,0.31792,-0.19422,0.44763,-0.19872
2025/1/17,8:56:05,-2743907.625,4701283.556,3312886.326,5,12,8.9103,15.5917,7.6049,-7.8633,10.2573,-6.7575,0,0,0.06526,0.1183,0.0372,0.28213,0.66863,0.31151,-0.25405,0.42897,-0.21452
2025/1/17,8:56:07,-2743907.12,4701284.963,3312886.294,5,12,8.9122,15.5988,7.6057,-7.8697,10.2609,-6.7594,0,0,-0.14508,-0.27939,-0.10113,0.28218,0.6689,0.31149,-0.25424,0.42905,-0.21457
2025/1/17,8:56:08,-2743907.38,4701285.782,3312886.478,5,12,8.9132,15.6023,7.6062,-7.8729,10.2627,-6.7604,0,0,0.06974,0.05653,0.03764,0.2822,0.66903,0.31147,-0.25433,0.42909,-0.21459
2025/1/17,8:56:09,-2743907.814,4701286.511,3312886.823,5,12,8.9141,15.6058,7.6066,-7.8761,10.2644,-6.7614,0,0,-0.04971,0.01724,0.02179,0.28223,0.66917,0.31146,-0.25442,0.42914,-0.21461
2025/1/17,8:56:10,-2743906.857,4701286.259,3312886.62,5,12,8.9151,15.6094,7.607,-7.8793,10.2662,-6.7623,0,0,-0.16277,0.15774,0.0594,0.28225,0.66931,0.31145,-0.25451,0.42918,-0.21463
2025/1/17,8:56:11,-2743907.505,4701286.747,3312886.928,5,12,8.916,15.6129,7.6074,-7.8825,10.268,-6.7633,0,0,0.09243,0.16448,0.07846,0.28227,0.66944,0.31144,-0.25461,0.42922,-0.21465
2025/1/17,8:56:12,-2743907.249,4701284.605,3312886.131,5,12,8.917,15.6165,7.6079,-7.8857,10.2698,-6.7643,0,0,0.14699,0.02517,-0.09343,0.2823,0.66958,0.31143,-0.2547,0.42926,-0.21467
2025/1/17,8:56:13,-2743908.143,4701286.238,3312886.681,5,12,8.918,15.62,7.6083,-7.8889,10.2716,-6.7653,0,0,0.06879,-0.05354,-0.03414,0.28232,0.66972,0.31142,-0.25479,0.4293,-0.21469
2025/1/17,8:56:14,-2743906.244,4701289.296,3312887.102,5,12,8.9189,15.6236,7.6087,-7.8921,10.2734,-6.7662,0,0,0.09335,0.02304,0.00823,0.28235,0.66985,0.31141,-0.25488,0.42935,-0.21471
2025/1/17,8:56:16,-2743907.432,4701292.469,3312888.075,5,12,8.9208,15.6306,7.6096,-7.8984,10.277,-6.7682,0,0,0.16593,-0.13478,-0.10464,0.2824,0.67013,0.31138,-0.25507,0.42943,-0.21475
2025/1/17,8:56:17,-2743906.9,4701296.158,3312889.308,5,12,8.9218,15.6342,7.61,-7.9016,10.2788,-6.7691,0,0,-0.09635,-0.13571,0.0004,0.28242,0.67027,0.31137,-0.25516,0.42947,-0.21477
2025/1/17,8:56:18,-2743907.502,4701296.07,3312889.521,5,12,8.9227,15.6377,7.6104,-7.9048,10.2806,-6.7701,0,0,-0.01831,0.03298,-0.01778,0.28244,0.6704,0.31136,-0.25526,0.42951,-0.21479
2025/1/17,8:56:19,-2743907.152,4701297.108,3312889.766,5,12,8.9237,15.6413,7.6108,-7.908,10.2823,-6.7711,0,0,-0.11334,0.12237,0.0707,0.28247,0.67054,0.31135,-0.25535,0.42956,-0.21481
2025/1/17,8:56:20,-2743907.094,4701296.262,3312889.612,5,12,8.9246,15.6448,7.6113,-7.9112,10.2841,-6.772,0,0,-0.02203,-0.17521,-0.04743,0.28249,0.67068,0.31134,-0.25544,0.4296,-0.21483
2025/1/17,8:56:21,-2743908.21,4701299.357,3312890.749,5,12,8.9256,15.6484,7.6117,-7.9144,10.2859,-6.773,0,0,-0.02896,-0.20999,-0.07656,0.28252,0.67081,0.31133,-0.25553,0.42964,-0.21485
2025/1/17,8:56:25,-2743928.832,4701322.91,3312906.433,5,13,6.2519,13.4189,5.5046,-3.3673,7.9663,-3.5205,0,0,-0.13059,0.20069,0.12045,0.20745,0.53555,0.20613,0.11053,0.3005,-0.0378
2025/1/17,8:56:26,-2743926.763,4701320.194,3312904.86,5,13,6.252,13.4215,5.505,-3.3709,7.9677,-3.5212,0,0,0.0153,-0.11183,-0.08753,0.20745,0.53571,0.20616,0.1104,0.30058,-0.03792
2025/1/17,8:56:27,-2743923.792,4701326.147,3312905.625,5,13,6.2522,13.4241,5.5055,-3.3745,7.9691,-3.522,0,0,0.01087,-0.10377,-0.0266,0.20745,0.53586,0.20619,0.11027,0.30066,-0.03803
2025/1/17,8:56:28,-2743922.718,4701333.477,3312907.49,5,13,6.2523,13.4267,5.5059,-3.3781,7.9704,-3.5228,0,0,0.02857,0.41218,0.14851,0.20745,0.53602,0.20622,0.11014,0.30074,-0.03815
2025/1/17,8:56:30,-2743913.85,4701332.469,3312903.422,5,12,8.9342,15.6804,7.6155,-7.9431,10.302,-6.7817,0,0,0.00743,-0.135,-0.03668,0.28274,0.67205,0.31123,-0.25637,0.43002,-0.21504
2025/1/17,8:56:35,-2743919.575,4701320.487,3312901.066,5,13,7.1689,14.9982,6.9802,-6.2123,9.6008,-5.4561,0,0,-0.06225,0.22874,0.09014,0.21825,0.64991,0.29341,-0.18627,0.40877,-0.16625
2025/1/17,8:56:36,-2743912.772,4701317.041,3312897.842,5,13,7.1697,15.0012,6.9805,-6.2151,9.6023,-5.457,0,0,0.1169,-0.3291,-0.13649,0.21828,0.65003,0.2934,-0.18635,0.4088,-0.16628
2025/1/17,8:56:37,-2743912.485,4701319.826,3312898.895,5,13,7.1704,15.0042,6.9809,-6.218,9.6038,-5.458,0,0,0.45954,-0.46933,-0.28548,0.2183,0.65015,0.29339,-0.18643,0.40884,-0.1663
2025/1/17,8:56:38,-2743914.569,4701318.925,3312899.064,5,13,7.1712,15.0072,6.9813,-6.2208,9.6053,-5.4589,0,0,-0.31096,0.22825,0.15724,0.21832,0.65027,0.29338,-0.18651,0.40887,-0.16633
2025/1/17,8:56:39,-2743917.703,4701316.066,3312898.663,5,13,7.1719,15.0102,6.9817,-6.2236,9.6068,-5.4599,0,0,0.03955,-0.12369,-0.10574,0.21834,0.65039,0.29337,-0.18659,0.40891,-0.16635
2025/1/17,8:56:40,-2743921.065,4701315.781,3312899.951,5,13,7.1727,15.0132,6.9821,-6.2265,9.6083,-5.4608,0,0,0.1756,-0.2008,-0.14041,0.21836,0.65051,0.29336,-0.18667,0.40894,-0.16638
2025/1/17,8:56:41,-2743924.597,4701315.89,3312900.866,5,13,7.1734,15.0163,6.9824,-6.2293,9.6098,-5.4618,0,0,0.07611,-0.03182,-0.07063,0.21838,0.65063,0.29335,-0.18675,0.40898,-0.1664
2025/1/17,8:56:43,-2743927.621,4701314.609,3312901.681,5,13,7.1749,15.0223,6.9832,-6.235,9.6128,-5.4636,0,0,-0.05117,0.18,0.08264,0.21843,0.65087,0.29333,-0.18691,0.40904,-0.16645
2025/1/17,8:56:44,-2743926.657,4701310.417,3312900.254,5,13,7.1757,15.0253,6.9836,-6.2378,9.6144,-5.4646,0,0,0.09923,0.04147,-0.0202,0.21845,0.65099,0.29332,-0.18699,0.40908,-0.16648
2025/1/17,8:56:45,-2743924.672,4701306.187,3312898.256,5,13,7.1764,15.0283,6.984,-6.2406,9.6159,-5.4655,0,0,0.10654,-0.17656,-0.07932,0.21847,0.65111,0.29331,-0.18707,0.40911,-0.1665
2025/1/17,8:56:46,-2743923.582,4701301.731,3312896.026,5,13,7.1772,15.0313,6.9843,-6.2435,9.6174,-5.4665,0,0,0.01645,-0.03674,-0.06985,0.21849,0.65123,0.2933,-0.18715,0.40915,-0.16652
2025/1/17,8:56:47,-2743923.202,4701300.422,3312895.559,5,13,7.1779,15.0344,6.9847,-6.2463,9.6189,-5.4674,0,0,-0.0598,0.14264,0.04399,0.21851,0.65135,0.29329,-0.18723,0.40918,-0.16655
2025/1/17,8:56:49,-2743923.043,4701300.009,3312894.774,5,13,7.1794,15.0404,6.9855,-6.252,9.6219,-5.4693,0,0,-0.02317,0.14016,0.04495,0.21855,0.6516,0.29327,-0.1874,0.40925,-0.1666
2025/1/17,8:56:51,-2743924.028,4701299.97,3312895.781,5,13,7.1809,15.0464,6.9862,-6.2576,9.6249,-5.4712,0,0,0.08165,-0.37733,-0.18035,0.2186,0.65184,0.29324,-0.18756,0.40932,-0.16665
2025/1/17,8:56:52,-2743924.275,4701297.352,3312895.159,5,13,7.1817,15.0495,6.9866,-6.2604,9.6264,-5.4721,0,0,0.10064,-0.04169,-0.10941,0.21862,0.65196,0.29323,-0.18764,0.40936,-0.16667
2025/1/17,8:56:53,-2743923.26,4701299.013,3312895.372,5,13,7.1824,15.0525,6.987,-6.2633,9.6279,-5.473,0,0,0.05795,0.01337,-0.03445,0.21864,0.65208,0.29322,-0.18772,0.40939,-0.1667
2025/1/17,8:56:54,-2743922.557,4701297.7,3312895.047,5,13,7.1832,15.0555,6.9873,-6.2661,9.6294,-5.474,0,0,0.02589,-0.05537,-0.02034,0.21866,0.6522,0.29321,-0.1878,0.40943,-0.16672
2025/1/17,8:56:55,-2743923.371,4701296.248,3312894.804,5,13,7.1839,15.0585,6.9877,-6.2689,9.6309,-5.4749,0,0,-0.01654,-0.22659,-0.03515,0.21868,0.65232,0.2932,-0.18788,0.40946,-0.16674
2025/1/17,8:56:56,-2743923.732,4701296.606,3312894.748,5,13,7.1847,15.0615,6.9881,-6.2717,9.6324,-5.4759,0,0,-0.20023,-0.59315,-0.15307,0.2187,0.65244,0.29319,-0.18796,0.4095,-0.16677
2025/1/17,8:56:57,-2743923.281,4701292.116,3312893.242,5,13,7.1854,15.0646,6.9885,-6.2746,9.6339,-5.4768,0,0,0.09174,-0.1967,-0.08449,0.21873,0.65256,0.29318,-0.18804,0.40953,-0.16679
2025/1/17,8:56:58,-2743924.51,4701296.886,3312895.102,5,13,7.1862,15.0676,6.9888,-6.2774,9.6354,-5.4777,0,0,-0.0589,-0.29459,-0.06449,0.21875,0.65268,0.29317,-0.18812,0.40956,-0.16682
2025/1/17,8:56:59,-2743923.21,4701292.68,3312893.401,5,13,7.187,15.0706,6.9892,-6.2802,9.6369,-5.4787,0,0,0.08104,0.01292,-0.02076,0.21877,0.65281,0.29316,-0.1882,0.4096,-0.16684
2025/1/17,8:57:01,-2743929.483,4701335.38,3312909.365,5,12,7.3631,20.6452,8.7176,-7.8737,12.8996,-6.192,0,0,-0.04748,-0.07887,-0.00874,0.22441,0.71955,0.30644,-0.14291,0.44138,-0.15298
2025/1/17,8:57:02,-2743926.804,4701334.568,3312908.349,5,12,7.3642,20.6523,8.719,-7.8781,12.9031,-6.1937,0,0,-0.17812,-0.0282,0.02468,0.22444,0.7197,0.30643,-0.143,0.44142,-0.153
2025/1/17,8:57:03,-2743919.883,4701332.548,3312905.565,5,12,7.3652,20.6595,8.7203,-7.8824,12.9067,-6.1954,0,0,-1.22769,0.38968,0.46133,0.22446,0.71985,0.30643,-0.14309,0.44146,-0.15303
2025/1/17,8:57:10,-2743911.966,4701332.952,3312904.111,5,11,8.9745,20.7094,8.8396,-7.9054,12.9304,-6.7552,0,0,0.01736,0.04353,0.01878,0.30164,0.72762,0.31726,-0.20127,0.45087,-0.20018
2025/1/17,8:57:11,-2743911.74,4701331.965,3312903.698,5,11,8.9754,20.7166,8.8409,-7.9098,12.9339,-6.7566,0,0,0.04296,0.04387,0.00021,0.30166,0.72778,0.31725,-0.20137,0.45092,-0.20021
2025/1/17,8:57:12,-2743911.496,4701330.642,3312902.952,5,11,8.9764,20.7238,8.8422,-7.9142,12.9375,-6.7581,0,0,-0.27986,-0.25886,-0.02035,0.30168,0.72794,0.31724,-0.20148,0.45097,-0.20023
2025/1/17,8:57:13,-2743910.641,4701332.011,3312903.352,5,11,8.9773,20.7309,8.8435,-7.9187,12.9411,-6.7595,0,0,-0.24109,-0.05532,0.01895,0.30171,0.72809,0.31723,-0.20158,0.45102,-0.20025
2025/1/17,8:57:14,-2743910.653,4701331.859,3312903.374,5,11,8.9782,20.7381,8.8448,-7.9231,12.9447,-6.7609,0,0,0.20341,0.0838,0.04221,0.30173,0.72825,0.31722,-0.20169,0.45106,-0.20027
2025/1/17,8:57:15,-2743911.193,4701330.609,3312903.006,5,11,8.9791,20.7453,8.8461,-7.9275,12.9482,-6.7624,0,0,0.04821,0.18009,0.02042,0.30175,0.72841,0.31721,-0.20179,0.45111,-0.20029
2025/1/17,8:57:16,-2743911.053,4701331.649,3312903.443,5,11,8.98,20.7524,8.8473,-7.9319,12.9518,-6.7638,0,0,-0.30148,-0.05459,0.06271,0.30177,0.72857,0.3172,-0.20189,0.45116,-0.20031
2025/1/17,8:57:17,-2743910.086,4701330.923,3312903.083,5,11,8.981,20.7596,8.8486,-7.9364,12.9554,-6.7652,0,0,-0.07409,-0.0762,-0.00966,0.30179,0.72873,0.31719,-0.202,0.45121,-0.20033
2025/1/17,8:57:19,-2743909.13,4701330.183,3312902.8,5,11,8.9828,20.774,8.8512,-7.9452,12.9626,-6.7681,0,0,-0.15988,-0.11419,-0.03223,0.30184,0.72906,0.31718,-0.20221,0.45131,-0.20038
2025/1/17,8:57:20,-2743908.377,4701329.423,3312902.307,5,11,8.9837,20.7811,8.8525,-7.9496,12.9662,-6.7695,0,0,0.1107,-0.09158,-0.06234,0.30186,0.72922,0.31717,-0.20231,0.45136,-0.2004
2025/1/17,8:57:23,-2743908.623,4701331.128,3312903.087,5,11,8.9865,20.8027,8.8564,-7.9629,12.9769,-6.7738,0,0,-0.23142,-0.08942,0.03583,0.30193,0.7297,0.31714,-0.20262,0.4515,-0.20046
2025/1/17,8:57:24,-2743907.627,4701330.69,3312902.797,5,11,8.9874,20.8099,8.8577,-7.9673,12.9805,-6.7752,0,0,-0.10043,-0.03224,0.01299,0.30195,0.72986,0.31713,-0.20272,0.45155,-0.20048
2025/1/17,8:57:25,-2743907.456,4701330.052,3312902.336,5,11,8.9884,20.8171,8.859,-7.9717,12.9841,-6.7767,0,0,0.15097,-0.02869,-0.06489,0.30197,0.73002,0.31712,-0.20283,0.4516,-0.20051
2025/1/17,8:57:26,-2743907.721,4701330.459,3312902.366,5,11,8.9893,20.8243,8.8603,-7.9762,12.9877,-6.7781,0,0,0.02968,-0.28419,-0.1222,0.30199,0.73018,0.31711,-0.20293,0.45165,-0.20053
2025/1/17,8:57:29,-2743930.046,4701333.841,3312910.002,5,12,7.3931,20.8459,8.756,-7.9959,12.9995,-6.2398,0,0,0.11283,-0.03904,-0.03566,0.225,0.72378,0.30618,-0.14541,0.44258,-0.15371
2025/1/17,8:57:31,-2743924.699,4701336.054,3312909.069,5,12,7.3953,20.8603,8.7588,-8.0046,13.0067,-6.2432,0,0,0.11057,0.02811,-0.02911,0.22504,0.72409,0.30616,-0.14559,0.44267,-0.15376
2025/1/17,8:57:33,-2743919.18,4701296.456,3312894.052,5,13,7.2125,15.1739,7.0016,-6.3755,9.6878,-5.5101,0,0,0.09642,-0.05284,-0.03862,0.2195,0.65695,0.2928,-0.19093,0.41079,-0.16766
